"SalesOrderID","SalesOrderDetailID","OrderQty","ProductID","UnitPrice","LineTotal"
56131,58205,1,870,"4.9900",4.990000
57472,63924,1,870,"4.9900",4.990000
58238,65820,1,870,"4.9900",4.990000
64679,87274,1,870,"4.9900",4.990000
66013,92255,1,870,"4.9900",4.990000
74557,120009,1,870,"4.9900",4.990000
57581,64195,1,870,"4.9900",4.990000
58575,66644,1,870,"4.9900",4.990000
62384,79874,1,870,"4.9900",4.990000
64903,87825,1,870,"4.9900",4.990000
66083,92443,1,870,"4.9900",4.990000
69025,101290,1,870,"4.9900",4.990000
70374,107069,1,870,"4.9900",4.990000
51684,39145,1,870,"4.9900",4.990000
53863,51081,1,870,"4.9900",4.990000
56529,59199,1,870,"4.9900",4.990000
58296,65954,1,870,"4.9900",4.990000
61856,78597,1,870,"4.9900",4.990000
64376,86494,1,870,"4.9900",4.990000
54984,53811,1,870,"4.9900",4.990000
55335,56217,1,870,"4.9900",4.990000
63819,85111,1,870,"4.9900",4.990000
64002,85570,1,870,"4.9900",4.990000
67483,97444,1,870,"4.9900",4.990000
67626,97799,1,870,"4.9900",4.990000
52468,44363,1,870,"4.9900",4.990000
53334,46454,1,870,"4.9900",4.990000
55445,56480,1,870,"4.9900",4.990000
56218,58422,1,870,"4.9900",4.990000
56844,59978,1,870,"4.9900",4.990000
66266,92917,1,870,"4.9900",4.990000
67464,97395,1,870,"4.9900",4.990000
69571,105052,1,870,"4.9900",4.990000
73715,118021,1,870,"4.9900",4.990000
53189,46088,1,870,"4.9900",4.990000
55175,54257,1,870,"4.9900",4.990000
55917,57668,1,870,"4.9900",4.990000
57519,64038,1,870,"4.9900",4.990000
63065,81574,1,870,"4.9900",4.990000
68135,99048,1,870,"4.9900",4.990000
54762,53278,1,870,"4.9900",4.990000
55961,57788,1,870,"4.9900",4.990000
73031,116321,1,870,"4.9900",4.990000
53013,45666,1,870,"4.9900",4.990000
56608,59406,1,870,"4.9900",4.990000
61434,77524,1,870,"4.9900",4.990000
65782,91708,1,870,"4.9900",4.990000
72724,115543,1,870,"4.9900",4.990000
57598,64244,1,870,"4.9900",4.990000
51237,37919,1,870,"4.9900",4.990000
54720,53176,1,870,"4.9900",4.990000
54806,53389,1,870,"4.9900",4.990000
57751,64606,1,870,"4.9900",4.990000
63067,81579,1,870,"4.9900",4.990000
68341,99557,1,870,"4.9900",4.990000
69169,101653,1,870,"4.9900",4.990000
51649,39053,1,870,"4.9900",4.990000
60254,73433,1,870,"4.9900",4.990000
65543,91131,1,870,"4.9900",4.990000
57194,63274,1,870,"4.9900",4.990000
62865,81062,1,870,"4.9900",4.990000
64001,85569,1,870,"4.9900",4.990000
70073,106313,1,870,"4.9900",4.990000
72267,114341,1,870,"4.9900",4.990000
72623,115265,1,870,"4.9900",4.990000
69631,105192,1,870,"4.9900",4.990000
71563,110050,1,870,"4.9900",4.990000
53653,50580,1,870,"4.9900",4.990000
57416,63794,1,870,"4.9900",4.990000
64383,86512,1,870,"4.9900",4.990000
70163,106546,1,870,"4.9900",4.990000
52156,43578,1,870,"4.9900",4.990000
61782,78402,1,870,"4.9900",4.990000
61906,78723,1,870,"4.9900",4.990000
64843,87674,1,870,"4.9900",4.990000
65402,90776,1,870,"4.9900",4.990000
66618,93744,1,870,"4.9900",4.990000
70729,107964,1,870,"4.9900",4.990000
52847,45285,1,870,"4.9900",4.990000
62694,80664,1,870,"4.9900",4.990000
62809,80923,1,870,"4.9900",4.990000
63010,81428,1,870,"4.9900",4.990000
68447,99820,1,870,"4.9900",4.990000
71997,113678,1,870,"4.9900",4.990000
54804,53382,1,870,"4.9900",4.990000
65854,91886,1,870,"4.9900",4.990000
67685,97940,1,870,"4.9900",4.990000
68014,98757,1,870,"4.9900",4.990000
73713,118013,1,870,"4.9900",4.990000
51928,43051,1,870,"4.9900",4.990000
52777,45117,1,870,"4.9900",4.990000
54578,52828,1,870,"4.9900",4.990000
55458,56513,1,870,"4.9900",4.990000
60240,73402,1,870,"4.9900",4.990000
60426,73881,1,870,"4.9900",4.990000
63435,84156,1,870,"4.9900",4.990000
66512,93475,1,870,"4.9900",4.990000
68397,99696,1,870,"4.9900",4.990000
74279,119405,1,870,"4.9900",4.990000
51216,37865,1,870,"4.9900",4.990000
51580,38873,1,870,"4.9900",4.990000
56493,59107,1,870,"4.9900",4.990000
57832,64787,1,870,"4.9900",4.990000
62155,79320,1,870,"4.9900",4.990000
70593,107628,1,870,"4.9900",4.990000
73640,117817,1,870,"4.9900",4.990000
60125,73127,1,870,"4.9900",4.990000
62932,81232,1,870,"4.9900",4.990000
64059,85728,1,870,"4.9900",4.990000
69944,105993,1,870,"4.9900",4.990000
54364,52298,1,870,"4.9900",4.990000
54471,52552,1,870,"4.9900",4.990000
64434,86640,1,870,"4.9900",4.990000
64460,86713,1,870,"4.9900",4.990000
64616,87106,1,870,"4.9900",4.990000
71416,109697,1,870,"4.9900",4.990000
55818,57414,1,870,"4.9900",4.990000
60384,73785,1,870,"4.9900",4.990000
68402,99708,1,870,"4.9900",4.990000
71198,109143,1,870,"4.9900",4.990000
53337,46467,1,870,"4.9900",4.990000
54239,51990,1,870,"4.9900",4.990000
55226,54378,1,870,"4.9900",4.990000
57542,64097,1,870,"4.9900",4.990000
58338,66049,1,870,"4.9900",4.990000
64053,85716,1,870,"4.9900",4.990000
68681,100446,1,870,"4.9900",4.990000
69223,101782,1,870,"4.9900",4.990000
70025,106190,1,870,"4.9900",4.990000
73181,116683,1,870,"4.9900",4.990000
52072,43389,1,870,"4.9900",4.990000
58573,66640,1,870,"4.9900",4.990000
60503,74071,1,870,"4.9900",4.990000
63887,85279,1,870,"4.9900",4.990000
70581,107595,1,870,"4.9900",4.990000
62882,81111,1,870,"4.9900",4.990000
68817,100770,1,870,"4.9900",4.990000
74877,120742,1,870,"4.9900",4.990000
51327,38164,1,870,"4.9900",4.990000
51529,38737,1,870,"4.9900",4.990000
55670,57055,1,870,"4.9900",4.990000
66649,93823,1,870,"4.9900",4.990000
72725,115546,1,870,"4.9900",4.990000
52019,43276,1,870,"4.9900",4.990000
53967,51327,1,870,"4.9900",4.990000
56750,59750,1,870,"4.9900",4.990000
58776,67125,1,870,"4.9900",4.990000
65334,90612,1,870,"4.9900",4.990000
65942,92084,1,870,"4.9900",4.990000
66833,94270,1,870,"4.9900",4.990000
56702,59636,1,870,"4.9900",4.990000
58888,67409,1,870,"4.9900",4.990000
62535,80252,1,870,"4.9900",4.990000
67576,97686,1,870,"4.9900",4.990000
53060,45783,1,870,"4.9900",4.990000
58687,66931,1,870,"4.9900",4.990000
62699,80672,1,870,"4.9900",4.990000
63868,85231,1,870,"4.9900",4.990000
69001,101222,1,870,"4.9900",4.990000
69297,101975,1,870,"4.9900",4.990000
70377,107080,1,870,"4.9900",4.990000
74504,119900,1,870,"4.9900",4.990000
56261,58534,1,870,"4.9900",4.990000
59271,70991,1,870,"4.9900",4.990000
64598,87056,1,870,"4.9900",4.990000
68519,100009,1,870,"4.9900",4.990000
68524,100025,1,870,"4.9900",4.990000
68663,100387,1,870,"4.9900",4.990000
68742,100597,1,870,"4.9900",4.990000
74337,119533,1,870,"4.9900",4.990000
51359,38255,1,870,"4.9900",4.990000
52830,45242,1,870,"4.9900",4.990000
54148,51773,1,870,"4.9900",4.990000
56061,58031,1,870,"4.9900",4.990000
59887,72535,1,870,"4.9900",4.990000
61960,78849,1,870,"4.9900",4.990000
63800,85059,1,870,"4.9900",4.990000
63865,85222,1,870,"4.9900",4.990000
74443,119769,1,870,"4.9900",4.990000
67249,95282,1,870,"4.9900",4.990000
67689,97951,1,870,"4.9900",4.990000
70597,107638,1,870,"4.9900",4.990000
71195,109132,1,870,"4.9900",4.990000
51473,38573,1,870,"4.9900",4.990000
58116,65483,1,870,"4.9900",4.990000
58339,66055,1,870,"4.9900",4.990000
59270,70987,1,870,"4.9900",4.990000
60965,75218,1,870,"4.9900",4.990000
64181,86015,1,870,"4.9900",4.990000
69004,101233,1,870,"4.9900",4.990000
54515,52666,1,870,"4.9900",4.990000
54719,53173,1,870,"4.9900",4.990000
58842,67295,1,870,"4.9900",4.990000
61163,75716,1,870,"4.9900",4.990000
64294,86291,1,870,"4.9900",4.990000
71363,109567,1,870,"4.9900",4.990000
74421,119721,1,870,"4.9900",4.990000
54138,51746,1,870,"4.9900",4.990000
69798,105606,1,870,"4.9900",4.990000
54046,51519,1,870,"4.9900",4.990000
63752,84940,1,870,"4.9900",4.990000
69948,106001,1,870,"4.9900",4.990000
73654,117850,1,870,"4.9900",4.990000
53236,46193,1,870,"4.9900",4.990000
54421,52437,1,870,"4.9900",4.990000
54579,52832,1,870,"4.9900",4.990000
56948,60203,1,870,"4.9900",4.990000
65139,88383,1,870,"4.9900",4.990000
66619,93748,1,870,"4.9900",4.990000
73845,118349,1,870,"4.9900",4.990000
54892,53600,1,870,"4.9900",4.990000
56496,59113,1,870,"4.9900",4.990000
61308,77217,1,870,"4.9900",4.990000
61772,78374,1,870,"4.9900",4.990000
67390,97194,1,870,"4.9900",4.990000
72357,114564,1,870,"4.9900",4.990000
61484,77652,1,870,"4.9900",4.990000
63424,84126,1,870,"4.9900",4.990000
67890,98440,1,870,"4.9900",4.990000
72915,116031,1,870,"4.9900",4.990000
74655,120219,1,870,"4.9900",4.990000
52205,43692,1,870,"4.9900",4.990000
54200,51893,1,870,"4.9900",4.990000
56749,59745,1,870,"4.9900",4.990000
60627,74370,1,870,"4.9900",4.990000
62272,79585,1,870,"4.9900",4.990000
70436,107224,1,870,"4.9900",4.990000
72732,115564,1,870,"4.9900",4.990000
73503,117462,1,870,"4.9900",4.990000
74999,121013,1,870,"4.9900",4.990000
61970,78878,1,870,"4.9900",4.990000
62516,80213,1,870,"4.9900",4.990000
63984,85520,1,870,"4.9900",4.990000
64104,85841,1,870,"4.9900",4.990000
64686,87291,1,870,"4.9900",4.990000
64774,87505,1,870,"4.9900",4.990000
66929,94510,1,870,"4.9900",4.990000
67770,98157,1,870,"4.9900",4.990000
72559,115098,1,870,"4.9900",4.990000
56341,58724,1,870,"4.9900",4.990000
61525,77759,1,870,"4.9900",4.990000
61977,78895,1,870,"4.9900",4.990000
68467,99872,1,870,"4.9900",4.990000
72059,113823,1,870,"4.9900",4.990000
73641,117820,1,870,"4.9900",4.990000
51315,38133,1,870,"4.9900",4.990000
52568,44601,1,870,"4.9900",4.990000
55604,56878,1,870,"4.9900",4.990000
58242,65827,1,870,"4.9900",4.990000
72276,114361,1,870,"4.9900",4.990000
74554,120001,1,870,"4.9900",4.990000
51214,37859,1,870,"4.9900",4.990000
52516,44482,1,870,"4.9900",4.990000
53672,50621,1,870,"4.9900",4.990000
54889,53593,1,870,"4.9900",4.990000
55798,57361,1,870,"4.9900",4.990000
55873,57564,1,870,"4.9900",4.990000
56324,58688,1,870,"4.9900",4.990000
59656,71969,1,870,"4.9900",4.990000
60745,74663,1,870,"4.9900",4.990000
68808,100747,1,870,"4.9900",4.990000
52361,44111,1,870,"4.9900",4.990000
62931,81228,1,870,"4.9900",4.990000
71505,109904,1,870,"4.9900",4.990000
52324,44018,1,870,"4.9900",4.990000
53347,46490,1,870,"4.9900",4.990000
54484,52584,1,870,"4.9900",4.990000
56180,58328,1,870,"4.9900",4.990000
59460,71460,1,870,"4.9900",4.990000
59913,72600,1,870,"4.9900",4.990000
61908,78729,1,870,"4.9900",4.990000
63407,84078,1,870,"4.9900",4.990000
57523,64048,1,870,"4.9900",4.990000
61653,78097,1,870,"4.9900",4.990000
62476,80121,1,870,"4.9900",4.990000
62700,80674,1,870,"4.9900",4.990000
62947,81279,1,870,"4.9900",4.990000
72128,114005,1,870,"4.9900",4.990000
73188,116695,1,870,"4.9900",4.990000
73940,118578,1,870,"4.9900",4.990000
52024,43287,1,870,"4.9900",4.990000
53927,51231,1,870,"4.9900",4.990000
54936,53701,1,870,"4.9900",4.990000
61426,77503,1,870,"4.9900",4.990000
63408,84083,1,870,"4.9900",4.990000
72102,113933,1,870,"4.9900",4.990000
73762,118136,1,870,"4.9900",4.990000
57596,64238,1,870,"4.9900",4.990000
65547,91138,1,870,"4.9900",4.990000
66060,92378,1,870,"4.9900",4.990000
68735,100580,1,870,"4.9900",4.990000
52289,43930,1,870,"4.9900",4.990000
58027,65283,1,870,"4.9900",4.990000
64850,87693,1,870,"4.9900",4.990000
67891,98444,1,870,"4.9900",4.990000
68067,98884,1,870,"4.9900",4.990000
72495,114931,1,870,"4.9900",4.990000
74103,118984,1,870,"4.9900",4.990000
74419,119717,1,870,"4.9900",4.990000
53778,50865,1,870,"4.9900",4.990000
56762,59786,1,870,"4.9900",4.990000
58645,66825,1,870,"4.9900",4.990000
66548,93558,1,870,"4.9900",4.990000
71349,109539,1,870,"4.9900",4.990000
53062,45789,1,870,"4.9900",4.990000
64361,86449,1,870,"4.9900",4.990000
64854,87706,1,870,"4.9900",4.990000
65439,90866,1,870,"4.9900",4.990000
67903,98480,1,870,"4.9900",4.990000
68680,100442,1,870,"4.9900",4.990000
72193,114166,1,870,"4.9900",4.990000
64675,87262,1,870,"4.9900",4.990000
64896,87806,1,870,"4.9900",4.990000
64957,87944,1,870,"4.9900",4.990000
71281,109351,1,870,"4.9900",4.990000
72061,113831,1,870,"4.9900",4.990000
73254,116857,1,870,"4.9900",4.990000
73924,118538,1,870,"4.9900",4.990000
74075,118911,1,870,"4.9900",4.990000
51493,38636,1,870,"4.9900",4.990000
56327,58693,1,870,"4.9900",4.990000
58408,66242,1,870,"4.9900",4.990000
58631,66789,1,870,"4.9900",4.990000
63437,84161,1,870,"4.9900",4.990000
70356,107018,1,870,"4.9900",4.990000
62698,80670,1,870,"4.9900",4.990000
64452,86690,1,870,"4.9900",4.990000
64622,87118,1,870,"4.9900",4.990000
68722,100547,1,870,"4.9900",4.990000
71193,109126,1,870,"4.9900",4.990000
52159,43587,1,870,"4.9900",4.990000
56366,58791,1,870,"4.9900",4.990000
56588,59346,1,870,"4.9900",4.990000
63063,81571,1,870,"4.9900",4.990000
63866,85226,1,870,"4.9900",4.990000
64225,86123,1,870,"4.9900",4.990000
70821,108182,1,870,"4.9900",4.990000
62860,81048,1,870,"4.9900",4.990000
63889,85284,1,870,"4.9900",4.990000
65856,91890,1,870,"4.9900",4.990000
70748,108004,1,870,"4.9900",4.990000
71002,108648,1,870,"4.9900",4.990000
51197,37809,1,870,"4.9900",4.990000
55510,56643,1,870,"4.9900",4.990000
56437,58966,1,870,"4.9900",4.990000
63440,84166,1,870,"4.9900",4.990000
64681,87280,1,870,"4.9900",4.990000
66418,93257,1,870,"4.9900",4.990000
73577,117653,1,870,"4.9900",4.990000
60686,74514,1,870,"4.9900",4.990000
62290,79631,1,870,"4.9900",4.990000
62394,79904,1,870,"4.9900",4.990000
65144,88399,1,870,"4.9900",4.990000
67701,97985,1,870,"4.9900",4.990000
73714,118017,1,870,"4.9900",4.990000
74723,120378,1,870,"4.9900",4.990000
74788,120543,1,870,"4.9900",4.990000
75001,121018,1,870,"4.9900",4.990000
59712,72100,1,870,"4.9900",4.990000
61971,78880,1,870,"4.9900",4.990000
67630,97808,1,870,"4.9900",4.990000
69138,101563,1,870,"4.9900",4.990000
51312,38125,1,870,"4.9900",4.990000
53298,46356,1,870,"4.9900",4.990000
54307,52165,1,870,"4.9900",4.990000
55176,54260,1,870,"4.9900",4.990000
58399,66213,1,870,"4.9900",4.990000
61306,77213,1,870,"4.9900",4.990000
64243,86167,1,870,"4.9900",4.990000
66259,92900,1,870,"4.9900",4.990000
66265,92914,1,870,"4.9900",4.990000
67554,97623,1,870,"4.9900",4.990000
69779,105559,1,870,"4.9900",4.990000
70075,106320,1,870,"4.9900",4.990000
54042,51508,1,870,"4.9900",4.990000
59206,70804,1,870,"4.9900",4.990000
64956,87941,1,870,"4.9900",4.990000
65670,91428,1,870,"4.9900",4.990000
70522,107444,1,870,"4.9900",4.990000
51291,38072,1,870,"4.9900",4.990000
51478,38586,1,870,"4.9900",4.990000
54582,52844,1,870,"4.9900",4.990000
60884,75001,1,870,"4.9900",4.990000
64776,87512,1,870,"4.9900",4.990000
68013,98754,1,870,"4.9900",4.990000
71288,109368,1,870,"4.9900",4.990000
55669,57051,1,870,"4.9900",4.990000
57376,63700,1,870,"4.9900",4.990000
57833,64791,1,870,"4.9900",4.990000
59713,72102,1,870,"4.9900",4.990000
60187,73262,1,870,"4.9900",4.990000
66819,94236,1,870,"4.9900",4.990000
