"SalesOrderID","SalesOrderDetailID","OrderQty","ProductID","UnitPrice","LineTotal"
57679,64433,1,870,"4.9900",4.990000
63383,84022,1,870,"4.9900",4.990000
64355,86435,1,870,"4.9900",4.990000
69853,105749,1,870,"4.9900",4.990000
52834,45254,1,870,"4.9900",4.990000
58570,66628,1,870,"4.9900",4.990000
70693,107859,1,870,"4.9900",4.990000
51944,43088,1,870,"4.9900",4.990000
54785,53335,1,870,"4.9900",4.990000
68366,99615,1,870,"4.9900",4.990000
73561,117611,1,870,"4.9900",4.990000
62782,80857,1,870,"4.9900",4.990000
65516,91055,1,870,"4.9900",4.990000
68301,99460,1,870,"4.9900",4.990000
68715,100528,1,870,"4.9900",4.990000
62388,79890,1,870,"4.9900",4.990000
56042,57982,1,870,"4.9900",4.990000
60864,74949,1,870,"4.9900",4.990000
62045,79052,1,870,"4.9900",4.990000
68611,100246,1,870,"4.9900",4.990000
70217,106664,1,870,"4.9900",4.990000
72809,115761,1,870,"4.9900",4.990000
73485,117416,1,870,"4.9900",4.990000
73670,117889,1,870,"4.9900",4.990000
62855,81033,1,870,"4.9900",4.990000
56184,58341,1,870,"4.9900",4.990000
57652,64368,1,870,"4.9900",4.990000
59255,70938,1,870,"4.9900",4.990000
64817,87604,1,870,"4.9900",4.990000
66823,94245,1,870,"4.9900",4.990000
67878,98406,1,870,"4.9900",4.990000
72672,115405,1,870,"4.9900",4.990000
72876,115937,1,870,"4.9900",4.990000
62337,79756,1,870,"4.9900",4.990000
53739,50778,1,870,"4.9900",4.990000
56423,58934,1,870,"4.9900",4.990000
60005,72826,1,870,"4.9900",4.990000
65062,88197,1,870,"4.9900",4.990000
65350,90650,1,870,"4.9900",4.990000
70231,106710,1,870,"4.9900",4.990000
71273,109334,1,870,"4.9900",4.990000
73437,117307,1,870,"4.9900",4.990000
57586,64212,1,870,"4.9900",4.990000
63382,84020,1,870,"4.9900",4.990000
65015,88091,1,870,"4.9900",4.990000
65540,91120,1,870,"4.9900",4.990000
58252,65853,1,870,"4.9900",4.990000
64604,87075,1,870,"4.9900",4.990000
69713,105396,1,870,"4.9900",4.990000
73822,118293,1,870,"4.9900",4.990000
55574,56802,1,870,"4.9900",4.990000
61131,75632,1,870,"4.9900",4.990000
61337,77280,1,870,"4.9900",4.990000
64238,86154,1,870,"4.9900",4.990000
64588,87023,1,870,"4.9900",4.990000
66286,92949,1,870,"4.9900",4.990000
66849,94304,1,870,"4.9900",4.990000
72927,116064,1,870,"4.9900",4.990000
53394,46604,1,870,"4.9900",4.990000
56590,59352,1,870,"4.9900",4.990000
60712,74585,1,870,"4.9900",4.990000
61531,77773,1,870,"4.9900",4.990000
63739,84910,1,870,"4.9900",4.990000
66141,92589,1,870,"4.9900",4.990000
70568,107561,1,870,"4.9900",4.990000
70654,107774,1,870,"4.9900",4.990000
68138,99058,1,870,"4.9900",4.990000
51452,38516,1,870,"4.9900",4.990000
52178,43635,1,870,"4.9900",4.990000
54737,53218,1,870,"4.9900",4.990000
56246,58495,1,870,"4.9900",4.990000
61413,77466,1,870,"4.9900",4.990000
65111,88312,1,870,"4.9900",4.990000
66171,92665,1,870,"4.9900",4.990000
68843,100833,1,870,"4.9900",4.990000
69112,101505,1,870,"4.9900",4.990000
53327,46433,1,870,"4.9900",4.990000
55348,56248,1,870,"4.9900",4.990000
64552,86933,1,870,"4.9900",4.990000
52802,45174,1,870,"4.9900",4.990000
54024,51460,1,870,"4.9900",4.990000
55840,57468,1,870,"4.9900",4.990000
56592,59359,1,870,"4.9900",4.990000
64815,87599,1,870,"4.9900",4.990000
64818,87606,1,870,"4.9900",4.990000
68648,100348,1,870,"4.9900",4.990000
59699,72059,1,870,"4.9900",4.990000
61504,77705,1,870,"4.9900",4.990000
69042,101331,1,870,"4.9900",4.990000
53045,45738,1,870,"4.9900",4.990000
56619,59430,1,870,"4.9900",4.990000
72711,115503,1,870,"4.9900",4.990000
59727,72129,1,870,"4.9900",4.990000
73821,118291,1,870,"4.9900",4.990000
57606,64271,1,870,"4.9900",4.990000
61016,75340,1,870,"4.9900",4.990000
66339,93068,1,870,"4.9900",4.990000
68941,101087,1,870,"4.9900",4.990000
53642,50553,1,870,"4.9900",4.990000
63905,85319,1,870,"4.9900",4.990000
64019,85606,1,870,"4.9900",4.990000
70638,107729,1,870,"4.9900",4.990000
52132,43522,1,870,"4.9900",4.990000
57859,64855,1,870,"4.9900",4.990000
60311,73587,1,870,"4.9900",4.990000
65827,91812,1,870,"4.9900",4.990000
68376,99640,1,870,"4.9900",4.990000
72750,115609,1,870,"4.9900",4.990000
74892,120771,1,870,"4.9900",4.990000
66458,93354,1,870,"4.9900",4.990000
66848,94303,1,870,"4.9900",4.990000
72115,113968,1,870,"4.9900",4.990000
74430,119740,1,870,"4.9900",4.990000
60069,72988,1,870,"4.9900",4.990000
71611,110164,1,870,"4.9900",4.990000
54799,53361,1,870,"4.9900",4.990000
57648,64360,1,870,"4.9900",4.990000
63710,84838,1,870,"4.9900",4.990000
69680,105311,1,870,"4.9900",4.990000
74929,120852,1,870,"4.9900",4.990000
52039,43314,1,870,"4.9900",4.990000
54843,53475,1,870,"4.9900",4.990000
64606,87081,1,870,"4.9900",4.990000
72404,114686,1,870,"4.9900",4.990000
52345,44069,1,870,"4.9900",4.990000
59782,72263,1,870,"4.9900",4.990000
71645,110243,1,870,"4.9900",4.990000
71968,113608,1,870,"4.9900",4.990000
74666,120247,1,870,"4.9900",4.990000
67722,98039,1,870,"4.9900",4.990000
74800,120566,1,870,"4.9900",4.990000
51613,38960,1,870,"4.9900",4.990000
52240,43791,1,870,"4.9900",4.990000
52741,45025,1,870,"4.9900",4.990000
60662,74448,1,870,"4.9900",4.990000
68297,99451,1,870,"4.9900",4.990000
72453,114827,1,870,"4.9900",4.990000
52767,45088,1,870,"4.9900",4.990000
53212,46136,1,870,"4.9900",4.990000
62717,80707,1,870,"4.9900",4.990000
53802,50915,1,870,"4.9900",4.990000
67792,98203,1,870,"4.9900",4.990000
74602,120105,1,870,"4.9900",4.990000
74931,120855,1,870,"4.9900",4.990000
62460,80081,1,870,"4.9900",4.990000
58069,65374,1,870,"4.9900",4.990000
61294,77179,1,870,"4.9900",4.990000
63497,84316,1,870,"4.9900",4.990000
64589,87026,1,870,"4.9900",4.990000
66628,93776,1,870,"4.9900",4.990000
69232,101808,1,870,"4.9900",4.990000
74046,118836,1,870,"4.9900",4.990000
51345,38211,1,870,"4.9900",4.990000
59891,72544,1,870,"4.9900",4.990000
65349,90647,1,870,"4.9900",4.990000
66901,94445,1,870,"4.9900",4.990000
51518,38706,1,870,"4.9900",4.990000
53650,50572,1,870,"4.9900",4.990000
55576,56805,1,870,"4.9900",4.990000
55640,56972,1,870,"4.9900",4.990000
69186,101685,1,870,"4.9900",4.990000
73132,116557,1,870,"4.9900",4.990000
62190,79388,1,870,"4.9900",4.990000
56182,58334,1,870,"4.9900",4.990000
59168,70705,1,870,"4.9900",4.990000
72053,113805,1,870,"4.9900",4.990000
53855,51061,1,870,"4.9900",4.990000
69113,101507,1,870,"4.9900",4.990000
71043,108751,1,870,"4.9900",4.990000
74522,119938,1,870,"4.9900",4.990000
51565,38835,1,870,"4.9900",4.990000
56044,57989,1,870,"4.9900",4.990000
58440,66317,1,870,"4.9900",4.990000
62923,81208,1,870,"4.9900",4.990000
68174,99142,1,870,"4.9900",4.990000
68528,100033,1,870,"4.9900",4.990000
70422,107181,1,870,"4.9900",4.990000
72531,115015,1,870,"4.9900",4.990000
51988,43194,1,870,"4.9900",4.990000
52900,45409,1,870,"4.9900",4.990000
59848,72430,1,870,"4.9900",4.990000
64634,87151,1,870,"4.9900",4.990000
67717,98029,1,870,"4.9900",4.990000
72395,114653,1,870,"4.9900",4.990000
73054,116371,1,870,"4.9900",4.990000
74323,119504,1,870,"4.9900",4.990000
56202,58388,1,870,"4.9900",4.990000
59452,71443,1,870,"4.9900",4.990000
65898,91983,1,870,"4.9900",4.990000
72616,115247,1,870,"4.9900",4.990000
53210,46132,1,870,"4.9900",4.990000
58122,65500,1,870,"4.9900",4.990000
59637,71914,1,870,"4.9900",4.990000
68844,100835,1,870,"4.9900",4.990000
72604,115211,1,870,"4.9900",4.990000
52386,44166,1,870,"4.9900",4.990000
58262,65874,1,870,"4.9900",4.990000
63096,81649,1,870,"4.9900",4.990000
65064,88204,1,870,"4.9900",4.990000
66195,92732,1,870,"4.9900",4.990000
66664,93855,1,870,"4.9900",4.990000
65975,92158,1,870,"4.9900",4.990000
69076,101411,1,870,"4.9900",4.990000
53370,46545,1,870,"4.9900",4.990000
55162,54229,1,870,"4.9900",4.990000
55762,57274,1,870,"4.9900",4.990000
60210,73316,1,870,"4.9900",4.990000
60810,74825,1,870,"4.9900",4.990000
68996,101210,1,870,"4.9900",4.990000
74140,119092,1,870,"4.9900",4.990000
51940,43077,1,870,"4.9900",4.990000
51990,43199,1,870,"4.9900",4.990000
52572,44617,1,870,"4.9900",4.990000
58095,65433,1,870,"4.9900",4.990000
70864,108300,1,870,"4.9900",4.990000
62839,80991,1,870,"4.9900",4.990000
55907,57637,1,870,"4.9900",4.990000
59184,70752,1,870,"4.9900",4.990000
61807,78462,1,870,"4.9900",4.990000
74735,120408,1,870,"4.9900",4.990000
60511,74090,1,870,"4.9900",4.990000
70620,107685,1,870,"4.9900",4.990000
57285,63470,1,870,"4.9900",4.990000
61633,78042,1,870,"4.9900",4.990000
61686,78178,1,870,"4.9900",4.990000
65675,91441,1,870,"4.9900",4.990000
72397,114659,1,870,"4.9900",4.990000
73006,116253,1,870,"4.9900",4.990000
54556,52776,1,870,"4.9900",4.990000
62111,79206,1,870,"4.9900",4.990000
65973,92154,1,870,"4.9900",4.990000
71201,109151,1,870,"4.9900",4.990000
73315,116997,1,870,"4.9900",4.990000
62208,79432,1,870,"4.9900",4.990000
52181,43641,1,870,"4.9900",4.990000
57869,64878,1,870,"4.9900",4.990000
63574,84502,1,870,"4.9900",4.990000
63778,85005,1,870,"4.9900",4.990000
55108,54099,1,870,"4.9900",4.990000
56568,59300,1,870,"4.9900",4.990000
63311,83837,1,870,"4.9900",4.990000
63968,85475,1,870,"4.9900",4.990000
64976,87987,1,870,"4.9900",4.990000
69836,105697,1,870,"4.9900",4.990000
75078,121209,1,870,"4.9900",4.990000
58156,65592,1,870,"4.9900",4.990000
68075,98906,1,870,"4.9900",4.990000
74862,120703,1,870,"4.9900",4.990000
62150,79305,1,870,"4.9900",4.990000
69301,101988,1,870,"4.9900",4.990000
72301,114413,1,870,"4.9900",4.990000
68303,99464,1,870,"4.9900",4.990000
68591,100194,1,870,"4.9900",4.990000
55368,56301,1,870,"4.9900",4.990000
56720,59676,1,870,"4.9900",4.990000
66616,93736,1,870,"4.9900",4.990000
70926,108464,1,870,"4.9900",4.990000
66874,94376,1,870,"4.9900",4.990000
68177,99151,1,870,"4.9900",4.990000
55034,53917,1,870,"4.9900",4.990000
71722,110435,1,870,"4.9900",4.990000
73886,118443,1,870,"4.9900",4.990000
74467,119829,1,870,"4.9900",4.990000
54580,52837,1,870,"4.9900",4.990000
60072,72997,1,870,"4.9900",4.990000
66287,92950,1,870,"4.9900",4.990000
69908,105889,1,870,"4.9900",4.990000
62662,80568,1,870,"4.9900",4.990000
53286,46323,1,870,"4.9900",4.990000
60536,74151,1,870,"4.9900",4.990000
61292,77175,1,870,"4.9900",4.990000
68020,98775,1,870,"4.9900",4.990000
54156,51789,1,870,"4.9900",4.990000
56221,58431,1,870,"4.9900",4.990000
61991,78933,1,870,"4.9900",4.990000
73972,118649,1,870,"4.9900",4.990000
74286,119422,1,870,"4.9900",4.990000
60862,74944,1,870,"4.9900",4.990000
63970,85483,1,870,"4.9900",4.990000
66541,93540,1,870,"4.9900",4.990000
66908,94458,1,870,"4.9900",4.990000
67819,98261,1,870,"4.9900",4.990000
70627,107700,1,870,"4.9900",4.990000
72422,114741,1,870,"4.9900",4.990000
74617,120143,1,870,"4.9900",4.990000
51467,38556,1,870,"4.9900",4.990000
54218,51940,1,870,"4.9900",4.990000
57917,65004,1,870,"4.9900",4.990000
70515,107427,1,870,"4.9900",4.990000
73702,117983,1,870,"4.9900",4.990000
62044,79050,1,870,"4.9900",4.990000
68755,100629,1,870,"4.9900",4.990000
73553,117588,1,870,"4.9900",4.990000
62745,80778,1,870,"4.9900",4.990000
56352,58752,1,870,"4.9900",4.990000
74129,119059,1,870,"4.9900",4.990000
52592,44665,1,870,"4.9900",4.990000
53423,46677,1,870,"4.9900",4.990000
59446,71426,1,870,"4.9900",4.990000
60146,73178,1,870,"4.9900",4.990000
59298,71062,1,870,"4.9900",4.990000
69368,102143,1,870,"4.9900",4.990000
71207,109167,1,870,"4.9900",4.990000
72628,115280,1,870,"4.9900",4.990000
75016,121053,1,870,"4.9900",4.990000
52833,45252,1,870,"4.9900",4.990000
61851,78582,1,870,"4.9900",4.990000
62984,81370,1,870,"4.9900",4.990000
74733,120403,1,870,"4.9900",4.990000
57272,63444,1,870,"4.9900",4.990000
57608,64275,1,870,"4.9900",4.990000
68704,100503,1,870,"4.9900",4.990000
58061,65353,1,870,"4.9900",4.990000
58663,66872,1,870,"4.9900",4.990000
61946,78808,1,870,"4.9900",4.990000
64913,87850,1,870,"4.9900",4.990000
51630,39008,1,870,"4.9900",4.990000
54945,53724,1,870,"4.9900",4.990000
69190,101694,1,870,"4.9900",4.990000
72600,115203,1,870,"4.9900",4.990000
56679,59573,1,870,"4.9900",4.990000
58283,65922,1,870,"4.9900",4.990000
63967,85471,1,870,"4.9900",4.990000
70234,106716,1,870,"4.9900",4.990000
55385,56341,1,870,"4.9900",4.990000
58607,66727,1,870,"4.9900",4.990000
67830,98288,1,870,"4.9900",4.990000
62192,79393,1,870,"4.9900",4.990000
52826,45228,1,870,"4.9900",4.990000
53760,50828,1,870,"4.9900",4.990000
54177,51842,1,870,"4.9900",4.990000
52093,43433,1,870,"4.9900",4.990000
54055,51546,1,870,"4.9900",4.990000
55411,56399,1,870,"4.9900",4.990000
56152,58258,1,870,"4.9900",4.990000
58217,65761,1,870,"4.9900",4.990000
67949,98584,1,870,"4.9900",4.990000
70275,106806,1,870,"4.9900",4.990000
72216,114215,1,870,"4.9900",4.990000
72398,114663,1,870,"4.9900",4.990000
56082,58081,1,870,"4.9900",4.990000
60097,73054,1,870,"4.9900",4.990000
60345,73679,1,870,"4.9900",4.990000
65499,91012,1,870,"4.9900",4.990000
68972,101158,1,870,"4.9900",4.990000
68258,99351,1,870,"4.9900",4.990000
71647,110247,1,870,"4.9900",4.990000
72212,114207,1,870,"4.9900",4.990000
53100,45880,1,870,"4.9900",4.990000
54521,52685,1,870,"4.9900",4.990000
66241,92846,1,870,"4.9900",4.990000
67165,95070,1,870,"4.9900",4.990000
68703,100501,1,870,"4.9900",4.990000
69152,101598,1,870,"4.9900",4.990000
54299,52133,1,870,"4.9900",4.990000
59776,72249,1,870,"4.9900",4.990000
63849,85181,1,870,"4.9900",4.990000
68343,99563,1,870,"4.9900",4.990000
52496,44430,1,870,"4.9900",4.990000
54448,52506,1,870,"4.9900",4.990000
66000,92218,1,870,"4.9900",4.990000
61302,77202,1,870,"4.9900",4.990000
63712,84841,1,870,"4.9900",4.990000
61397,77418,1,870,"4.9900",4.990000
64378,86500,1,870,"4.9900",4.990000
65789,91723,1,870,"4.9900",4.990000
70644,107747,1,870,"4.9900",4.990000
71580,110090,1,870,"4.9900",4.990000
74201,119227,1,870,"4.9900",4.990000
53714,50719,1,870,"4.9900",4.990000
60305,73569,1,870,"4.9900",4.990000
74127,119050,1,870,"4.9900",4.990000
51898,42974,1,870,"4.9900",4.990000
53258,46246,1,870,"4.9900",4.990000
57244,63392,1,870,"4.9900",4.990000
59674,72002,1,870,"4.9900",4.990000
68594,100202,1,870,"4.9900",4.990000
72160,114092,1,870,"4.9900",4.990000
57650,64365,1,870,"4.9900",4.990000
74958,120920,1,870,"4.9900",4.990000
56045,57992,1,870,"4.9900",4.990000
59639,71922,1,870,"4.9900",4.990000
63452,84191,1,870,"4.9900",4.990000
69748,105480,1,870,"4.9900",4.990000
63339,83908,1,870,"4.9900",4.990000
67439,97328,1,870,"4.9900",4.990000
74399,119667,1,870,"4.9900",4.990000
52186,43649,1,870,"4.9900",4.990000
53209,46131,1,870,"4.9900",4.990000
54244,52007,1,870,"4.9900",4.990000
63681,84765,1,870,"4.9900",4.990000
64264,86220,1,870,"4.9900",4.990000
60066,72982,1,870,"4.9900",4.990000
65653,91386,1,870,"4.9900",4.990000
52804,45178,1,870,"4.9900",4.990000
57497,63983,1,870,"4.9900",4.990000
59160,70685,1,870,"4.9900",4.990000
60004,72825,1,870,"4.9900",4.990000
69191,101695,1,870,"4.9900",4.990000
70481,107347,1,870,"4.9900",4.990000
62866,81065,1,870,"4.9900",4.990000
53395,46609,1,870,"4.9900",4.990000
55703,57132,1,870,"4.9900",4.990000
64635,87153,1,870,"4.9900",4.990000
66282,92944,1,870,"4.9900",4.990000
67225,95218,1,870,"4.9900",4.990000
69597,105113,1,870,"4.9900",4.990000
74765,120488,1,870,"4.9900",4.990000
75047,121125,1,870,"4.9900",4.990000
67440,97330,1,870,"4.9900",4.990000
62901,81151,1,870,"4.9900",4.990000
55766,57281,1,870,"4.9900",4.990000
59728,72133,1,870,"4.9900",4.990000
60987,75266,1,870,"4.9900",4.990000
64918,87860,1,870,"4.9900",4.990000
69892,105854,1,870,"4.9900",4.990000
59850,72435,1,870,"4.9900",4.990000
61453,77574,1,870,"4.9900",4.990000
65550,91145,1,870,"4.9900",4.990000
73770,118160,1,870,"4.9900",4.990000
74114,119017,1,870,"4.9900",4.990000
54002,51409,1,870,"4.9900",4.990000
59966,72726,1,870,"4.9900",4.990000
60212,73320,1,870,"4.9900",4.990000
61083,75508,1,870,"4.9900",4.990000
70044,106242,1,870,"4.9900",4.990000
71400,109660,1,870,"4.9900",4.990000
72375,114606,1,870,"4.9900",4.990000
74205,119235,1,870,"4.9900",4.990000
52985,45598,1,870,"4.9900",4.990000
55177,54263,1,870,"4.9900",4.990000
61138,75648,1,870,"4.9900",4.990000
68495,99945,1,870,"4.9900",4.990000
52130,43519,1,870,"4.9900",4.990000
56905,60108,1,870,"4.9900",4.990000
57607,64273,1,870,"4.9900",4.990000
60714,74588,1,870,"4.9900",4.990000
72425,114748,1,870,"4.9900",4.990000
52471,44376,1,870,"4.9900",4.990000
58377,66154,1,870,"4.9900",4.990000
51648,39050,1,870,"4.9900",4.990000
55807,57384,1,870,"4.9900",4.990000
62107,79200,1,870,"4.9900",4.990000
68566,100130,1,870,"4.9900",4.990000
69267,101899,1,870,"4.9900",4.990000
70118,106420,1,870,"4.9900",4.990000
72629,115285,1,870,"4.9900",4.990000
74801,120568,1,870,"4.9900",4.990000
53804,50920,1,870,"4.9900",4.990000
54733,53207,1,870,"4.9900",4.990000
75079,121212,1,870,"4.9900",4.990000
52105,43463,1,870,"4.9900",4.990000
54583,52847,1,870,"4.9900",4.990000
66631,93781,1,870,"4.9900",4.990000
71971,113613,1,870,"4.9900",4.990000
72176,114131,1,870,"4.9900",4.990000
72715,115515,1,870,"4.9900",4.990000
54068,51574,1,870,"4.9900",4.990000
56200,58382,1,870,"4.9900",4.990000
57568,64160,1,870,"4.9900",4.990000
59777,72253,1,870,"4.9900",4.990000
60093,73041,1,870,"4.9900",4.990000
60588,74275,1,870,"4.9900",4.990000
62043,79046,1,870,"4.9900",4.990000
63998,85559,1,870,"4.9900",4.990000
68045,98835,1,870,"4.9900",4.990000
71184,109106,1,870,"4.9900",4.990000
74113,119015,1,870,"4.9900",4.990000
52066,43377,1,870,"4.9900",4.990000
54624,52944,1,870,"4.9900",4.990000
56351,58749,1,870,"4.9900",4.990000
56395,58862,1,870,"4.9900",4.990000
